movie_id,movie,release_date,franchise,review_id,review,review_date,days_since_release
315635,Spider-Man: Homecoming,2017-07-05,Spider-Man,5ca97838c3a3683f5260a0c8,"I personally thought all hope was lost, there's no way ANOTHER Spider-Man reboot could be successful. Yet this movie is colourful, fun, and fitting movie for the MCU",2019-04-07,641
315635,Spider-Man: Homecoming,2017-07-05,Spider-Man,600a0e62cf9ba3003f834452,"A lot of fun!

<em>'Spider-Man: Homecoming'</em> is entertaining, as I had expected in truth. The plot is possibly not as great as it could've been, but it is still one that is enjoyable to see. The effects are excellent, as is the humour.

Tom Holland is the star of this though. He kills it as the titular character, he adds a tremendous amount to the film. Michael Keaton plays his role well enough, while it's cool to see <em>'Iron Man'</em> duo Robert Downey Jr. and Jon Favreau involved.

Jacob Batalon is good, while it's noteworthy to have Zendaya and Donald Glover appear; even if they are underused/unimportant, at least for now for the former, I assume. I found the whole cast enjoyable, to be fair.

This narrowly misses the next rating up from me, but I still had a very pleasant time watching - and await the follow-up with much eagerness!",2021-01-21,1296
315635,Spider-Man: Homecoming,2017-07-05,Spider-Man,62404e0c81a7fc00472d0e06,"Once again, Marvel have succeeded in reinventing this franchise - and again, they have alighted on a Brit. Tom Holland is a super choice as our hero - he has oodles of on-screen charisma; he genuinely looks like he can't believe he is there half the time, and that all helps to make for an enjoyable fantasy adventure film. This time, he has to learn to master his spidey-senses (with a bit of help from ""Tony Stark"" (Robert Downey Jnr.) and the very rarely ""Happy Hogan"" (John Favreau)) before Michael Keaton - equipped with wings and a seriously powerful ray gun destroys all in his path. The performances are top drawer; the script is quickly paced with plenty of action, determination, humour and the slightest hint of menace, and the cleverly designed effects blend seamlessly into the action creating a thoroughly entertaining film. It is a bit too long, to be honest - but the casting is good, the direction tight and the whole thing a good family watch with a little bit for everyone.",2022-03-27,1726
315635,Spider-Man: Homecoming,2017-07-05,Spider-Man,63c21abda5743d00b0bfad53,"I won't complain about the continuity error within the MCU...because no one really cares least of all myself.

Well, how do we do this. I mean, it is refreshing that Garfield is gone and with him the Spider-Bully. For Marvel comics fans, it really hurt watching Garfield bully and taunt his victims.

Now we have a Spidey that is, well, nice. Holland is able to be funny and wise-cracking without seeming like a, well, a Flash Thompson. With that it beings us back to the source material.

In other words Holland puts the ""friendly"" back in ""your friendly neighborhood Spider-Man."" And I think the MCU was well aware of this, given the time they took to make sure everyone knew Holland was going to be the hero that everyone loves.

And then Keaton does a great vulture from his origin to his demise he seemed to do everything he could to really become the character.

My only complaints were the supporting cast. Aunt May I can accept with a moderate grudge because she is a great actress...

But Tony Revolori doesn't seem....built enough to be Flash. He's more the bully of the Millennial generation that uses words and little more and...when it comes down to it, even those are vapid.

What's that old adage, ""sticks and stones will break my bones but words will never harm me."" Millennials I guess have never heard that.

Flash is supposed to be that big bully jock that hits his prime in high school and, a decade later, delivers the pizza when you go home to visit your folks...this Flash has a future.

And the MJ tease at the end...it went a little too far away from the character in looks and personality to sit well.

Still, on the whole the movie is a breath of fresh air in its distance from Garfield's rendition and at times, Holland was even able to pull off almost a James Bond quality while still portraying a kid over his head.

Like all MCU movies, however, the pay off is the humor.",2023-01-14,2019
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d16ef595b4fed001e4684c9,"The whole film is a relentless flurry of action and adventure from the get-go, with the man himself sporting no less than four different spider suits (for all the mega fans out there). Maria Hill (Cobie Smulders) gets a look-in once again after her very disappointing absence from 99.99% of ‘Endgame’, but she’s wasted on screen, serving little to no purpose. And while this film finally gives us a Peter/MJ love story, it’s all too familiar territory - not because of the characters involved but because we saw Peter pursue a crush in ‘Homecoming’. We also saw him try to balance the student/hero sides of his life then too. This is THIS Peter Parker’s fifth time on the rollercoaster. We’ve seen him and fell in love with him as the sweet, innocent kid who had greatness thrust upon him and his thirst to be a superhero. He had his shot in the ring - several times in fact - and now we need to see him grow, but they’ve just given us much of the same. We need to know where this is going, not just watch a kid play dress-ups time and time again.
- Jess Fenton

Read Jess' full article...
https://www.maketheswitch.com.au/article/review-spider-man-far-from-home-in-a-post-iron-man-world-spideys-still-the-same-insecure-kid",2019-06-29,1
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d1b48a70cd32a1960f777c1,Amazing movie!!,2019-07-02,4
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d23564b15c6364753f412f7,"Rewatched for the Once Upon a Franchise podcast. Listen to the full episode here: https://open.spotify.com/episode/2i1JSrpI0r6or1IpqocOBR?si=4gDf3zm9QGazNsmjrGzM7Q

Rating: B-

SPIDER-MAN: FAR FROM HOME is a film I still like, but damn, does it go down on a rewatch. Jake Gyllenhaal's commitment to Mysterio and those two major illusion set pieces remain genuinely some of the best CGI action Spider-Man has ever gotten on screen, and the fake-news messaging underneath it all still feels sharp and uncomfortably relevant. But this viewing made clear just how much the film leans on momentum and charm to paper over a villain plan that collapses under scrutiny, a structure that hops between cities with almost no logistical grace, and a Tony Stark / Iron Man legacy throughline that, for the first time, actually makes me sympathize with the ""Iron Boy Jr."" crowd I usually roll my eyes at. Layer on the fact that NO WAY HOME and BRAND NEW DAY now exist and have shown me what this saga is capable of at its absolute best, and this second installment can't help but feel like the transitional, slightly overstuffed middle chapter it always was — fun, well-performed, occasionally brilliant, but the first Spider-Man MCU entry where the seams really show for me.",2019-07-08,10
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d277e4dbe4b3612f69e17c9,"Problems: I thought the Gyllenhaal character was corny, Spidey taking selfies too out of character for a selfless hero, and the Fury twist throughout the movie really unnecessary. 

What I liked: Tom Holland continues to be a charming actor.",2019-07-11,13
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d2ec9b227d9cc00127d01f6,"There's a some things in _Spider-Man: Far From Home_ that I personally didn't love. But I got **exactly** what I wanted from Mysterio, and that was so important to me. It's pretty amazing that the MCU is twenty three films deep, and they're still bringing out this sort of quality. I know this series is not for everyone. But until they start making movies I don't like, I'm gonna keep showing up.

_Final rating:★★★½ - I really liked it. Would strongly recommend you give it your time._",2019-07-17,19
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d347e55caab6d1640ad1fdd,"I just came home with the kids from the cinema where we had watched Spider-Man: Far From Home so I thought I would write a few lines while it was still fresh in my mind.

I have to say that it was a decent enough movie. I didn’t exactly regret having forked out the money to watch it in the cinema but that’s about it. It’s far from a great movie and the end scene…well it’s a typical really crappy Hollywood ending where the writer cannot be bothered to spend time creating something intelligent so he just goes for the usual sensationalist cliffhanger bullshit.

As with the previous movie, Spider-Man: Homecoming, this is a Spider-Man for kids, or at least younger people, movie which perhaps is part of why I am somewhat lukewarm towards it. This one did not feel as childish as the previous one but there is still a lot of teenage angst and rubbish in it. The plot is of course highly predictable as well.

The special effects on the other hand are quite good and essentially what makes the movie worth watching. At least to me. The end fight with hundreds of those drones flying around intermixed with Mysterio’s illusions where quite cool. A bit over the top perhaps but cool nonetheless.",2019-07-21,23
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d6701cd2790bf06ea3242c5,"I liked it okay, I guess. Tom Holland was good and shared good chemistry with Zendaya and some of the action was okay, but the so-called plot was rather weak and how it forced into the Iron Man movies fell flat, as did Gyllenhaal post-turn including an awkwardly written exposition scene. Definitely not as good as Homecoming and really reminded me why Marvel proper (mostly) is better at this than Sony-Marvel.",2019-08-28,61
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5d86919022f5d7000fa8e6cd,Great film!,2019-09-21,85
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5dde66bb88bbe60014190298,"Great family movie. Has enough comedy, action, and drama to keep you entertained. Love how the villain played on poor old Spideys naiveness. Underwhelming ending though.",2019-11-27,152
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,5f1fe86bb4a543003532c9a9,"Spider-Man: Far From Home is the first of a new chapter in the MCU.
Sad though, because it's all the first one with the late Stan Lee.

Still, this was not a bad film. And I am glad they showed that twist where Mysterio was the real bad guy (a nod to the mainstream comics) - I would not have enjoyed the film if they had altered the background of the character.
And that mid-credit scene - I can't wait for the third film! Maybe they'll finally introduce the Sinister Six, and maybe Matt Murdcock/Daredevil.",2020-07-28,396
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,600f445add83fa003d978d61,"A good end to Phase Three of the Marvel Cinematic Universe.

In short, I like <em>'Spider-Man: Far from Home'</em>. I do think it's someway off its predecessor, but I still had a suitably fun time watching this. Tom Holland remains top notch in the main role, with Jake Gyllenhaal, Samuel L. Jackson and Zendaya supporting strongly.

The story is a solid one, I like the concept of it; especially with Gyllenhaal's character. Some of the special effects do look a little questionable, but only in relation to how great the effects usually are in the MCU. Compared to an 'average' film, they still look good.

By sheer process of the elimination, it probably is one of my least favourite films from this universe. That's not a negative though, as I very much like it and keenly await the currently unnamed sequel.",2021-01-25,577
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,602b72a7ab5e34003ea01680,"My favourite Movie.movie villain,costume was great.
Great and Amazing Movie.Must Watch.",2021-02-16,599
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,602dd656d4b9d90040d39e02,The Best Spider-Man Movie of All time.,2021-02-18,601
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,60b5e7d8abf8e2006fae9fb9,This movie is great. It is better than **Spider-Man: Homecoming** and must watch.,2021-06-01,704
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,63bf7bc48efe730094889411,"I'll be honest upfront and say that I am still not a fan of MJ. She is supposed to be a redhead, she is supposed to be a sexpot, and she is supposed to both know she's hot and have no issues telling other people that. She's supposed to be well out of Parker's league. This is a bit too far from the source material for me.

And the same goes with Flash. He's really supposed to be that guy that burns out the moment he graduates from high school. All muscle and no brain. And this Flash has a future. He's not going to deliver your pizza when you go visit your parents.

But, beyond that, it's still a fun movie, but one that didn't have as many laughs as the first outing. Although Holland still delivers, this has a more somber and serious tone and, really, Jake Gyllenhaal is not at all as good of a villain as Michael Keaton was. He's kind of irritating to watch and, really he always has been.

The plot twist, if took my wife by surprise, but honestly it was something that absolutely everyone familiar with the source material could see coming from the trailers. It didn't come as a surprise for those of us that read the comic books.

Still, it was fun and sentimental and paid a respect to the Avengers that I suspect certain movies in the franchise will not. That being said it's not going to have the laughs of Homecoming, it couldn't and still feel appropriate.",2023-01-12,1294
429617,Spider-Man: Far From Home,2019-06-28,Spider-Man,66573e2086cc2b72df1cf2df,"The ""Spider-man"" franchise seems to be the one that is bucking the recent, repetitive, trend with the films actually getting better each time. The dynamic between Tom Holland's webbed-wonder and Jake Gyllenhaal's ""Peck"" in this is great and now that we don't have to pretend we don't know the identity pf ""Spidey"", we can develop the character much more fully so the relationship with MJ (Marisa Tomei) is also taking better shape too. It's fast-moving, entertaining and the plot is fun. For a change, the CGI is complementary to the production rather than the sole reason for it. Good stuff, this, more please!",2024-05-29,1797
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61ba0b24d1444300413e2cbe,"Life for Peter Parker (Tom Holland) is complicated thanks to his dual life as Spider-Man and the challenges of being in High School. Unfortunately for him; his best intentions are about to make things much worse in “Spider-Man: No Way Home”.

Taking place where “Spider-Man: Far From Home” ended; Peter must deal with his secret identity being leaked by Tabloid Journalist J. Jonah Jameson (J.K. Simmons); and the throngs of people, helicopters, and protestors who follow his every move and camp outside his home.

As if this was not bad enough; being accused of being a murderer has drawn the attention of the authorities which further complicates his life as does returning to a school where everyone knows his identity.

Desperate to get away from the constant scrutiny and observation; Peter seeks out Doctor Strange (Benedict Cumberbatch), and asks him to cast a spell that would make the world forget that Peter Parker is Spider-Man.

Strange agrees but mid-spell Peter requests that there are some exemptions from the spell which include his Girlfriend MJ (Zendaya); his Aunt May (Marisa Tomei); and his friend Ned (Jacob Batalon).

Strange agrees but in doing so; complications arise which allows entrants from other dimensions to enter their realm. Soon Peter is accosted by villains whom he does not know but seem to know him; that is until he is unmasked and they have no idea who this Peter Parker is before them.

As more villains arrive; Peter learns of their fates in their natural dimension and is determined to save them and give them a second chance which puts him at odds with Doctor Strange who says they must go back to whatever fate they had.

What follows is a descent into humor and darkness as Peter despite his best intentions sees the situation go from bad to worse and he must fight to stay true to himself and save the day.

The film is a difficult one to review in the fact that there are so many surprise guests, twists, and turns that it is challenging to not reveal anything but suffice it to say that fans should absolutely enjoy it.

The film takes its time getting to the action as it has a very slow and deliberate climb and Director Jon Watts is confident enough in the characters and premise that he allows ample time for the characters and setting to build and be established before he gets to the action.

While there is considerable fan service in the film; it never once seems like it is pandering and it all fits very well within the story and the MCU and opens up numerous possibilities for the future.

There is a mid-credit scene and a post-credit scene which is basically a trailer and both are very engaging in terms of the possibilities as Marvel has again shown that their plan of interwoven stories and characters continues to deliver and that Spider-Man still remains as popular and engaging as ever.

4 stars out of 5",2021-12-15,0
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61ba6b391c6329006961d6e3,"FULL SPOILER-FREE REVIEW @ https://www.msbreviews.com/movie-reviews/spider-man-no-way-home-spoiler-free-review

""Spider-Man: No Way Home is one of the darkest, saddest, emotionally draining entries in the MCU, surpassing all of my expectations.

Despite a messy, convoluted first half with some pacing issues and occasionally frustrating, poorly placed humor, Jon Watts, Chris McKenna, and Erik Sommers more than compensate these minor issues with some of the best (and brutally violent) Spider-Man action ever witnessed on screen.

In addition to this, the surprisingly coherent narrative packs shocking developments and actually offers enough screentime for the villains to significantly impact Peter Parker's arc. Unbelievably outstanding performances from everyone involved, especially Tom Holland, Zendaya, and Willem Dafoe.

A heartfelt, nostalgic homage to the Spider-Man legacy that fans will rewatch countless times, laughing and crying along for many more years to come.

A memorable, passionate, once-in-a-lifetime cinematic experience.""

Rating: A",2021-12-15,0
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61bbe57fd2f5b5006119efff,"**"" THIS IS POP-ENTERTAINMENT; AT ITS FUNNEST,
WILDEST, WHACKIEST, _MOST_ CREATIVE, ""SUBLIME-EST""... _B E S T_  💜 😉 😃 ""**

A **-{ _B I G_ }-** Screen **_MINI_** Review ; Film Seen all of FOUR times( soon to be 🖐 ); as of Dec.15, '2021. 

______________________________________________________ 

Tom Holland's Peter: { to MJ }: ""What's that thing you always say? ...expect disappointment..."" 

MJ: ""No, no, no... NO ...we're gonna Kick Some Ass !"" 

Tom Holland's Peter: ""O.k !"" 

Toby Maguire's Peter: -{ ""Cure. Cure Some Ass"" }- . 

**Ned Leeds: CURE THAT ASS !!!**
                                       
______________________________________________________ 

**Somewhere, ""In An Alternate Universe"",** Spider-Man: No Way Home { to be hitherto referred to as NWH }, is already -Well- on the way to winning the ""Best Motion Picture Of The Year"" Award. { Here on Earth 🌎, incidentally, the Oscar Awards are, ( as things stand as of -_Now_- ), slated to be held on March 27, 2022 }. And -Speaking- of which, in our -{ OWN }- breathtakingly ravishing universe unfortunately, that particular proposition is likely to be a **-FAR CRY-** at best ; given the Academy's characteristic, and seemingly perpetual ""Stiff Upper Lip"" type of attitude towards the 'Superhero-Supervillain' genre, in general. However ; with 'Black Panther' ( 2018 ) and 'Joker' ( 2019 ) having -BOTH- been nominated for ""That... -{ Most }- Coveted Cinematic Prize ...Of All "", the Best Picture Oscar ; I believe that things are, thankfully 🙏, albeit -{ Slowly }-, **changing for the better.**

Yeah, so I'm er, ""Officially"" dubbing this ""An Easter ( - E g g - ) Movie Released At Christmas"", because it -well and truly- does reveal itself as **""The Movie Of A 1,000 Beautiful Surprises"" . . . .** and so much, much, much, more. { And as I recently changed my review classification from 'Spoiler-free' to 'Spoiler', there is of course, a glaring ""Little"" reference to ( one ) of the two -most- THRILLING surprises of the picture ( by far ) }. In a nutshell, at this point, I suppose that it would be, well... -{ Suffice for me to say }- ...that NWH ""far, far, far, far"", surpassed my Hopes for said Theatrical 'Gargantuar' . . . . and ""then some"". It has -{ already }- SMASHED ""all manner of records"" the world over, & is currently the **6th Biggest Box-Office Earner ( E v e r ) ;** -quite possibly- soon to be Number 5 ( 💣 💥❗) ; after barrelling thru to overtake yet -Another- 'Veritable Marvel Collosus', 'Avengers: Infinity War' ( 2018 ).

Right, and -these- were my three biggest takeaways: 1. The ""Raw, -{ Unbridled }- Talent"" of NWH's three ( principal ) youngsters, Tom, Zendaya & Jacob . . . & boy, can the young thespian Mr. Thomas Stanley Holland, ( still barely all of '25 and two-thirds' ), **Really, Really ACT 👏❗** 2. How brilliantly -{ ALL }- the 'Multitudinous Trappings Of Contemporary Fame', ( whether that fame be positive -Or- adverse ), were depicted at the onset of NWH. 3. The totally ""Astonishing"" standard of -{ All }- of The Special Effects ( both computer generated -as well- as ""Live"" ), & indeed . . . just the { "" A l l - A r o u n d "" } level of  cinematic accomplishment  by Jon Watts, Daren Gilford, & Mauro Fiore, ( Director, Production Designer, Cinematographer ), & the -{ Entirety }- of the picture's **CREW & CAST,** frankly ....in achieving this thru the -{ Heights }- of a global pandemic.... **K u d o s 🌠❗**

**Summation:** Just before I go, I feel like I -{ Must }- say this. ""If, ( -like yours truly- ), you've been a Loyal, Loving Adorer of the web-slinger for ( pretty much ) your -Entire- life . . . bring TWICE the amount of tissues ; 1 half for the ( -Several- ) Ribtickling 'Funnies' in NWH, & the other half for the **richly soulful & -{ FABULOUSLY HUMAN }- emotional scenes** that you are unquestionably going to encounter.  Also, -Do- try & stay till the -Very- end of the movie, for not just 1, but in fact, -2- great teaser scenes . . . as you'll be -certain- to glean a few -exciting- insights into the near future of the MCU ( Marvel Cinematic Universe ). And here, without further ado, is my final appraisal of Spider-Man: No Way Home, Marvel's truly ""fresh"", and -{ Uplifting }- New Multiplex-Marvel. **"" 25 Spider Bitten, -{ Viscerally }- Wowed,  And Indeed, "" UTTERLY SMITTEN "" Marks Out Of 10 . . . 😃 💥❗ ""**",2021-12-17,2
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61be4ad9c7176d0060507dc9,"_Spider-Man: No Way Home_ isn’t without its flaws, but it is mostly exactly what it’s advertised to be. The film doesn’t necessarily redefine the, “With great power comes great responsibility,” aspect for Tom Holland’s Spider-Man, but it without a doubt gives the MCU version of Spider-Man his version of that principle.

_No Way Home_ is a nostalgic extravaganza that exceeds expectations and is a perfect and satisfying bookend for the first three Tom Holland _Spider-Man_ movies.

**Full review**: https://boundingintocomics.com/2021/12/18/spider-man-no-way-home-riding-the-nostalgia-train/",2021-12-18,3
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61bee9b9d371970066b9cf85,"Long awaited and very conspiricized, **'Spider-man:No way Home'** Lives up and surpasses hype, The introduction of charcters once thought cordened off into the MCU, came both as a shock and as an eventual certainty. The Pleathora of indephth easter eggs creates awonderful viewing for the spider-man fan but alienates the casual none MCU fanatic viewers. The plot is dense not in fault but in advantage, it crams in expectation with suitable comedy and light heartedness. The director created a a comprehensive journey of emotion with several troughs and many peaks leaving a sense of WOAH at the end.

Overall, **'Spider-man NWH'** is a Marvel Maniac's Heaven but can ruin marvel experiences for the uniformed viewers spoiling previous films and enjoyment of them. This is not a stand-alone film and for some this amazing but for many of those seeking to enter the universe this is not at all suitable. This and the poorly grand soundtrack make it 4.5 stars.",2021-12-19,4
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61cd6119a097dc001c3dd6b3,"> With great power, comes great responsibility !

Best spider man movie I have ever seen. Literally got chills watching it cinema hall. Cinema hall turned into stadium. The screams, the excitement, the hype - all about it is amazing in it's own way. A total fan service.",2021-12-30,15
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61d7cd03a58902008b976594,"Wow! Loved it!

I'd recommend not reading any reviews if you plan to watch it - I didn't and I'm sure glad I didn't! Spoilers inbound!

Where to begin? I was not expecting to love this film as much as I do! It surpassed my expectations in every way possible, to the point that I'd say it beats <em>'Avengers: Endgame'</em> as my favourite production from the MCU. This is a next level superhero movie, it's easily the most I've consistently enjoyed a film in this series and genre - no question.

The cast are all outstanding, it's ace how they work everyone in from previous iterations of <em>'Spider-Man'</em> - even away from the main universe. Seeing Tom Holland, Andrew Garfield and Tobey Maguire together onscreen as Peter Parker is tremendous. The film does it in the perfect way, at no point does it feel forced or needless and the humour between the trio is excellent; in fact, the whole film is funny when it intends to be.

Zendaya, Benedict Cumberbatch, Jacob Batalon (his best showing of the trilogy), Jon Favreau and Marisa Tomei also add positives things to this 2021 film. Jamie Foxx, Alfred Molina and, most pleasing for me, Willem Dafoe all reprise their characters from past releases and are all a joy. I'm a fan of Dafoe so was particularly happy to see him reappear.

Onto what we see onscreen. The plot is great and I wouldn't change anything about it, there is one or two things that I had question marks about whilst watching but those quickly dissipated. The pacing is top notch and the music is superb, the respective screen times of everybody was pinpoint and, along with the already noted humour, the film also packs a punch on a more serious level to boot.

This really is top tier Marvel! Would watch again, would recommended etc. Awesome!",2022-01-07,23
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,61d872c5c669ad00904a2397,"This is the perfect Marvel movie that isn't an Avengers film. It pays off everything thing it builds up, corrects previous misgivings and really gets the character of Spider-Man right. All while setting things up in an interesting way that it's bound to be fresh next time out. Absolutely loved this.",2022-01-07,23
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,62588a74c92c5d00652ee366,Good addition to the Spider-Man franchise and a quasi-reset. Fun seeing the old guard in here with Maguire and Garfield along with their foes and at least their inclusions didn't feel as forced as I feared when this movie was first announced. The relationship between Tom Holland and Zendaya worked better than in Homecoming and even Far From Home. Will be interesting to see where the series goes from here. **4.0/5**,2022-04-14,120
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,62b88a8767203d0d3888ba62,"This is another Spider Man for kids which for me is a wee bit unfortunate. I would very much have liked a Peter Parker / Spider Man that behaved like a real superhero instead of this naïve kid who constantly thinks he knows better than the grown ups and, of course, constantly bungles things up.

In addition I was not too thrilled about the story itself where Spider Man right at the beginning is framed as the bad guy. I know, I know, it is rather consistent with the original comics but Hollywood do not hesitate so change things if they feel like it so why not make a good change for once?

The good thing about this movie is the special effects. They are quite cool. Especially the parts in this weird space where Doctor Strange and Spider Man dukes it out. Unfortunately that is pretty much it.

The rest of the movie is really dragged down by the childish and stupid behavior of Peter Parker. Him being a real idiot and constantly trying to change the spell was just cringe worthy. Then he continues screwing things up because he do not want notorious criminals to go back to their real place because they will actually die there. Typical Hollywood sob story. Despite what that dumb bitch said towards the end, yes Peter Parker you did something wrong, you screwed up big time and the wrong people died because of it.

Another thing that was really annoying throughout the movie was listening to that moron Jonah Jameson from The Daily Bugle. He was spewing almost as much fake news as CNN and it just pissed me off every time he was on screen.

It is a shame really. One would have thought that, given that they already did the young and immature Spider Man in Spider Man: Far From Home, they could have made him more experienced and mature in this one. You know, character advancement.

Instead they just piled on the childish, naïve and immature behavior with a good dose of juvenile jokes making what, with some actual intelligent script writing, could have been a great movie with all those cool special effects (and I really do like Doctor Strange) to be one just barely watchable.",2022-06-26,193
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,62bdf8bdabdafc00615e764c,"This movie brings it from start to finish, there is not a dull moment in this film, and we truly see the birth of a new Spider-Man. As a superhero and MCU fan, this is a much watch and breaks open the multi-verse entirely. A welcomed addition to the fresh new phase four of the MCU.

**Verdict:** _Excellent_",2022-06-30,197
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,62f32017e72fe8007d056555,I like it,2022-08-10,238
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,63002a45097c49007aa1e71c,"**One of Marvel's absolute best!**

Watching No Way Home felt like my childhood and my adulthood were embracing each other in a warm, friendly hug. The nostalgia was brilliantly balanced with advancing Tom Holland's Spider-man and developing his character. Andrew Garfield's Spider-man also received some long-awaited closure after an abrupt end to his story. The effects, action, and humor all reinforced a heartfelt film focusing on the characters' processing of loss and grief.",2022-08-20,248
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,630ae8b432489b007e863578,"Spider-Man: No Way Home is like the proverbial blind squirrel that finds a nut every now and then, except that it doesn’t so much find them as it steals them from another squirrel’s hoard. The massive combined gravitas generated by Willem Dafoe, Alfred Molina, and Jamie Foxx would be enough to save any other movie; the problem is that this film is not theirs to save, and it’s barely a film at all to begin with – it’s more like the superhero equivalent of that Pink Panther movie they made with spare parts from previous Pink Panther movies.

If I want Willem Dafoe as the Green Goblin, why not just revisit 2002’s Spider-Man? Similarly, if I have a hankering for Alfred Molina as Doc Ock, why not just rewatch 2004’s Spider-Man 2? The latter was, according to Roger Ebert, “the best superhero movie since the modern genre was launched with ""Superman""”. How the mighty have fallen. It’s great to see Dafoe and Molina sharing screen time, but once the novelty – or rather the nostalgia – wears off, we are left with only a reminder of how comparatively superior Sam Raimi’s trilogy was, as well as a testament of how downhill things have gone since then.

When Molina finally arrives, following an excruciatingly dumb, seemingly endless first half hour, he does so like a godsend; unfortunately, as much as we welcome the company of someone with a gleam of intelligence in his eyes, Doc Ock’s edge has been dulled by poor stylistic choices – first, his mechanical tentacles are 100% computer-generated (as opposed to Spider-Man 2, which used CGI to enhance, but not fully replace, a set of prop tentacles), and second, Molina was digitally de-aged (as was Dafoe), though in this case, unlike for example The Irishman, the unintended uncanny valley effect might have been a blessing in disguise; after all, Doc Ock is supposed to be a comic book villain, so that grotesqueness actually becomes him.

All things considered, everything and everyone endemic to the MCU Spider-Man is as flat and artificial as cardboard (our sympathy inevitably lies with the villains because, goblins and octopuses though they may be, they remain at all times more human – and certainly have a cleverer sense of humor – than any of the heroes with the exception of Tobey Maguire, and while Spider-Man may prevail over Norman Osborne, Dafoe totally obliterates Holland in terms of acting); at the same time, all the best parts are almost exclusively lifted from the work – and not even the best work at that – of a much more talented filmmaker. To put it bluntly, Spider-Man: No Way Home has absolutely no reason for being.",2022-08-28,256
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,654a2fb52866fa0138a89c0a,spiderman no way home is one of the best films ever made. playing in perfectly on nostalgia but in the good way. realising childhood dreams and exceeding expectations while also delivering a good standalone film for the people who never watched spiderman. the hype is real. go watch this very awesome movie!,2023-11-07,692
634649,Spider-Man: No Way Home,2021-12-15,Spider-Man,69eac24a2de4e67aeb28c997,"79/100

Tom Holland (Peter Parker 1) is solely responsible for this film being made as he went to Sony and Marvel and told them to get their asses back to the table and work out a deal ...much to our benefit. After Spider-Man's identity is revealed and he's accused of murder and mayhem, Parker asks Dr Strange to cast a spell to make everyone forget. This rips a hole into the multi-verse and many of the characters from pre-MCU Spider-Man films show up making this film as nostalgic as it is exciting, action packed and providing countless story branches to pursue. -- DrNostromo.com",2026-04-24,1591
969681,Spider-Man: Brand New Day,2026-07-29,Spider-Man,6a68a88e728b93dbab812337,"Check out my full review @ movieswetextedabout.com/spider-man-brand-new-day-movie-review-destin-daniel-cretton-delivers-peter-parkers-most-personal-story-yet

Rating: A

SPIDER-MAN: BRAND NEW DAY had every excuse to become a bloated victory lap for the MCU’s biggest names, and instead it turns out to be the most emotionally mature, personal Peter Parker story we’ve gotten yet — one that treats its sprawling cast as tools in service of a single, aching question about isolation, identity, and what it costs to keep pretending you don’t need anyone. Tom Holland has never been better, Sadie Sink announces herself as a genuine star, and Destin Daniel Cretton proves that even inside Marvel’s most crowded corner, a story can still belong entirely to one person. With some of the best Spidey action I’ve ever witnessed, a standout Michael Giacchino score, and terrific performances across the board, this is definitely top-tier MCU.",2026-07-28,-1
969681,Spider-Man: Brand New Day,2026-07-29,Spider-Man,6a6bb36be055bb37bb4796ee,"The name ""Brand New Day"" is very much a misnomer, there is nothing new in this film, you've seen it all before.

The film REALLY drags, is boring and I zoned out multiple times, the film didn't hold my attention at all. It feels like its twice the length of its runtime it goes on, and on, and on, and on.

I think that Spiderman worked better when it was separate from the MCU shared universe goofiness, there is some really cringy MCU stuff shoehorned in.

Not a bad film, its a perfectly competent routine superhero film, the heroes are introduced, the villain is introduced, then the superhero wins, same plot as every superhero film. I was hoping for something Brand New - it did not deliver.",2026-07-30,1
